ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
10129864,12/03/2014 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,431.0,4.0,7.0,41.7197600898,-87.5732391795
10343739,12/03/2014 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2422.0,24.0,49.0,42.0200258195,-87.6694897034
9877441,12/03/2014 09:20:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,2532.0,25.0,37.0,41.902230938,-87.757479761
9879249,12/03/2014 09:30:00 AM,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,312.0,3.0,20.0,41.780311146,-87.611663179
11524461,12/03/2014 09:55:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1022.0,10.0,24.0,,
9877607,12/03/2014 10:00:00 AM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,True,True,715.0,7.0,15.0,41.79329893,-87.66456619
9996445,12/03/2014 11:56:00 AM,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,True,False,311.0,3.0,20.0,,
10222525,12/03/2014 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,131.0,1.0,3.0,41.8500507711,-87.6270221121
10001230,12/03/2014 12:00:00 PM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,False,False,133.0,1.0,3.0,41.841471897,-87.6292046266
9877836,12/03/2014 01:00:00 PM,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,False,1733.0,17.0,33.0,41.952124569,-87.706298949
10058639,12/03/2014 01:00:00 PM,THEFT,OVER $500,RESIDENCE,False,False,622.0,6.0,21.0,41.7371723542,-87.6399995581
9946025,12/03/2014 04:45:00 PM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,1121.0,11.0,27.0,,
10128452,12/03/2014 04:45:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,True,False,713.0,7.0,16.0,,
9879547,12/03/2014 05:00:00 PM,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,BANK,False,False,1831.0,18.0,42.0,41.893138143,-87.637804833
9878310,12/03/2014 07:50:00 PM,ROBBERY,AGGRAVATED,SIDEWALK,False,False,1731.0,17.0,38.0,41.950519369,-87.736712634
10396055,12/03/2014 09:00:00 PM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,STREET,False,False,834.0,8.0,18.0,,
9878399,12/03/2014 09:20:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,414.0,4.0,8.0,41.752851949,-87.580896829
21674,12/03/2014 10:10:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1511.0,15.0,29.0,41.891384335,-87.7721726798
9942037,12/03/2014 10:13:00 PM,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,True,False,823.0,8.0,13.0,,
9878512,12/03/2014 11:48:00 PM,THEFT,OVER $500,STREET,False,False,822.0,8.0,14.0,41.790685672,-87.710830355
9878483,12/04/2014 02:25:00 AM,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,623.0,6.0,6.0,41.755988398,-87.62310299
10778677,12/04/2014 07:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2532.0,25.0,37.0,,
9878702,12/04/2014 07:10:00 AM,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,714.0,7.0,15.0,41.783993241,-87.665542886
9953816,12/04/2014 08:00:00 AM,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,1232.0,12.0,2.0,41.877905955,-87.64987086
10026173,12/04/2014 08:00:00 AM,THEFT,OVER $500,OTHER,False,False,124.0,1.0,2.0,41.8672105757,-87.642814644
10364473,12/04/2014 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2431.0,24.0,49.0,42.0091679121,-87.6630199754
10117532,12/04/2014 10:00:00 AM,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,HOSPITAL BUILDING/GROUNDS,False,True,133.0,1.0,2.0,41.846772791,-87.6236889442
9879102,12/04/2014 11:33:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,522.0,5.0,34.0,41.684210526,-87.632452166
10869894,12/04/2014 11:45:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1733.0,17.0,33.0,,
10320013,12/04/2014 01:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,822.0,8.0,14.0,41.7981731688,-87.7110292871
9879289,12/04/2014 01:29:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENTIAL YARD (FRONT/BACK),True,False,1524.0,15.0,37.0,41.893664194,-87.765350559
9879470,12/04/2014 02:00:00 PM,ASSAULT,SIMPLE,APARTMENT,True,False,421.0,4.0,7.0,41.756381022,-87.563893896
9880673,12/04/2014 03:30:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,833.0,8.0,13.0,41.773002228,-87.720162649
9879705,12/04/2014 04:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,True,511.0,5.0,6.0,41.719091948,-87.615282519
9967179,12/04/2014 04:30:00 PM,NARCOTICS,POSS: COCAINE,RESIDENCE,True,False,921.0,9.0,12.0,41.819960359,-87.692621859
9881469,12/04/2014 05:00:00 PM,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE-GARAGE,False,False,412.0,4.0,8.0,41.738237107,-87.578169241
10385900,12/05/2014 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,False,True,1113.0,11.0,28.0,,
10673362,12/05/2014 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1511.0,15.0,29.0,,
9881139,12/05/2014 07:00:00 AM,ASSAULT,SIMPLE,SIDEWALK,False,False,511.0,5.0,8.0,41.715282477,-87.603032944
10478275,12/05/2014 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,414.0,4.0,8.0,,
9881432,12/05/2014 09:00:00 AM,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE-GARAGE,False,False,412.0,4.0,8.0,41.738237107,-87.578169241
10330515,12/05/2014 09:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,414.0,4.0,7.0,41.749000479,-87.5661881266
10179352,12/05/2014 10:00:00 AM,THEFT,OVER $500,OTHER,False,False,1115.0,11.0,28.0,41.8779351879,-87.72899045
9880613,12/05/2014 11:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1532.0,15.0,28.0,41.884396735,-87.749454281
10015744,12/05/2014 12:00:00 PM,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,True,False,1651.0,16.0,41.0,,
10354994,12/05/2014 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,833.0,8.0,18.0,41.7557083006,-87.7192607733
11130342,12/05/2014 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,331.0,3.0,5.0,,
10506831,12/05/2014 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,611.0,6.0,18.0,,
21675,12/05/2014 12:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,333.0,3.0,8.0,41.7598185732,-87.5773774769
10147626,12/05/2014 12:30:00 PM,THEFT,$500 AND UNDER,OTHER,False,False,734.0,7.0,17.0,41.7679678394,-87.6638762641
9880767,12/05/2014 01:30:00 PM,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,122.0,1.0,2.0,41.878123916,-87.633208786
10331680,12/05/2014 03:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,False,2512.0,25.0,36.0,41.9279727648,-87.8008834012
9883256,12/05/2014 03:30:00 PM,BATTERY,SIMPLE,STREET,True,False,213.0,2.0,3.0,41.823536688,-87.616989442
10129186,12/05/2014 04:30:00 PM,ASSAULT,SIMPLE,APARTMENT,True,False,624.0,6.0,8.0,41.7506377537,-87.6039479673
21676,12/05/2014 05:45:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,432.0,4.0,10.0,41.7009341928,-87.5383765708
9880958,12/05/2014 06:43:00 PM,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,324.0,3.0,5.0,41.759532208,-87.593247491
9881315,12/05/2014 07:00:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,True,823.0,8.0,13.0,41.779713714,-87.713825573
21677,12/05/2014 07:50:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,2432.0,24.0,40.0,42.0024972918,-87.6631047135
9914938,12/05/2014 08:30:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,False,2211.0,22.0,19.0,,
9881044,12/05/2014 09:03:00 PM,ROBBERY,ARMED: HANDGUN,ALLEY,False,False,511.0,5.0,6.0,41.721840482,-87.617277592
9881093,12/05/2014 10:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1011.0,10.0,24.0,41.862832503,-87.716915247
12050738,12/05/2014 10:00:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,1833.0,18.0,42.0,,
10042778,12/05/2014 10:50:00 PM,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,False,False,614.0,6.0,21.0,41.7439022857,-87.6632761907
9881251,12/05/2014 11:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1123.0,11.0,28.0,41.88360569,-87.707634031
9881271,12/05/2014 11:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,915.0,9.0,11.0,41.837733046,-87.635307899
12512072,12/06/2014 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,832.0,8.0,17.0,,
9881172,12/06/2014 12:30:00 AM,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,True,False,311.0,3.0,20.0,41.781203314,-87.615649592
9881196,12/06/2014 02:15:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2411.0,24.0,50.0,42.012097329,-87.698498082
9886464,12/06/2014 02:30:00 AM,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,False,False,623.0,6.0,6.0,41.750967358,-87.624158809
9881244,12/06/2014 03:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,False,2222.0,22.0,21.0,41.725945682,-87.649670489
9881412,12/06/2014 04:50:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,613.0,6.0,21.0,41.742574715,-87.649878866
9881255,12/06/2014 05:00:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,823.0,8.0,13.0,41.779713714,-87.713825573
10281136,12/06/2014 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2211.0,22.0,19.0,41.6883690235,-87.7092439148
10101540,12/06/2014 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1932.0,19.0,32.0,41.9351577571,-87.6669562447
9882180,12/06/2014 09:30:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE PORCH/HALLWAY,False,False,1833.0,18.0,42.0,41.898767916,-87.624116333
9882122,12/06/2014 10:00:00 AM,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,True,1135.0,11.0,2.0,41.871149707,-87.687341534
10278443,12/06/2014 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2413.0,24.0,50.0,41.993885327,-87.7051976277
9881358,12/06/2014 10:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1532.0,15.0,28.0,41.884396735,-87.749454281
9881383,12/06/2014 10:30:00 AM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,225.0,2.0,3.0,41.795991039,-87.630542489
10031584,12/06/2014 11:00:00 AM,THEFT,POCKET-PICKING,STREET,False,False,1833.0,18.0,42.0,41.8997697423,-87.6241456528
9881533,12/06/2014 11:35:00 AM,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,True,False,1223.0,12.0,2.0,41.878604157,-87.685096307
10654298,12/06/2014 12:06:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1632.0,16.0,36.0,,
9881462,12/06/2014 12:26:00 PM,BATTERY,SIMPLE,DEPARTMENT STORE,False,False,225.0,2.0,3.0,41.795991039,-87.630542489
9893025,12/06/2014 02:30:00 PM,THEFT,OVER $500,APARTMENT,False,False,2013.0,20.0,48.0,41.977518475,-87.664786285
9881524,12/06/2014 02:35:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2514.0,25.0,30.0,41.938686409,-87.757699537
9881733,12/06/2014 03:55:00 PM,THEFT,OVER $500,STREET,False,False,712.0,7.0,16.0,41.7824676302,-87.6497157127
9904938,12/06/2014 05:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,512.0,5.0,34.0,41.706207875,-87.626877516
10016821,12/06/2014 07:00:00 PM,THEFT,FROM BUILDING,VACANT LOT/LAND,False,False,1023.0,10.0,28.0,41.8587483601,-87.6956780983
10032125,12/06/2014 09:55:00 PM,THEFT,OVER $500,OTHER,False,False,1921.0,19.0,32.0,41.9412815525,-87.6873766049
9884460,12/06/2014 10:00:00 PM,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1424.0,14.0,1.0,,
9881993,12/06/2014 10:45:00 PM,ASSAULT,AGGRAVATED PO: HANDGUN,ALLEY,True,False,933.0,9.0,3.0,41.807727976,-87.658866528
9882821,12/07/2014 03:30:00 AM,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1933.0,19.0,44.0,41.93991842,-87.6532888776
9882064,12/07/2014 06:15:00 AM,ASSAULT,SIMPLE,OTHER,False,False,1033.0,10.0,12.0,41.845527098,-87.6987565028
11521427,12/07/2014 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1234.0,12.0,25.0,,
10063817,12/07/2014 08:38:00 AM,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,COMMERCIAL / BUSINESS OFFICE,False,False,2523.0,25.0,35.0,41.9391789331,-87.7203117606
10027660,12/07/2014 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,714.0,7.0,15.0,41.7805556867,-87.6666674754
10381699,12/07/2014 10:00:00 AM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,1812.0,18.0,43.0,,
10163521,12/07/2014 12:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,False,True,614.0,6.0,21.0,41.74408297,-87.6608521909
9883476,12/07/2014 02:30:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,False,2534.0,25.0,37.0,41.9062282975,-87.7305494618
9885903,12/07/2014 03:00:00 PM,THEFT,OVER $500,SIDEWALK,False,False,613.0,6.0,21.0,41.742574715,-87.649878866
9882818,12/07/2014 04:00:00 PM,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1212.0,12.0,32.0,41.8994509,-87.682931367
10134709,12/07/2014 08:00:00 PM,THEFT,OVER $500,RESIDENCE,False,False,423.0,4.0,7.0,41.7401278271,-87.5551219166
9882526,12/07/2014 08:15:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1124.0,11.0,28.0,41.880992442,-87.704486793
9883401,12/07/2014 10:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,414.0,4.0,8.0,41.746962544,-87.577114229
11335182,12/08/2014 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2223.0,22.0,21.0,,
11861724,12/08/2014 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,True,True,921.0,9.0,15.0,,
9882654,12/08/2014 02:30:00 AM,BATTERY,SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,True,False,1033.0,10.0,12.0,41.846399182,-87.699643405
9887730,12/08/2014 05:45:00 AM,THEFT,FROM BUILDING,RESIDENCE,False,False,322.0,3.0,6.0,41.767380044,-87.622669443
10048323,12/08/2014 07:40:00 AM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,False,False,1033.0,10.0,24.0,41.8492549606,-87.7039535493
10223413,12/08/2014 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1915.0,19.0,46.0,41.9610884388,-87.6511739768
10798783,12/08/2014 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1414.0,14.0,35.0,,
9883042,12/08/2014 09:30:00 AM,ASSAULT,SIMPLE,OTHER,False,False,133.0,1.0,2.0,41.84783858,-87.616780783
9883132,12/08/2014 09:45:00 AM,THEFT,$500 AND UNDER,STREET,False,False,714.0,7.0,15.0,,
11668960,12/08/2014 09:50:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2413.0,24.0,40.0,,
10344526,12/08/2014 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,314.0,3.0,5.0,41.7780474653,-87.5863877259
9884621,12/08/2014 12:00:00 PM,THEFT,FROM BUILDING,WAREHOUSE,False,False,1032.0,10.0,12.0,41.839024755,-87.706538219
9883219,12/08/2014 12:03:00 PM,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PUBLIC, GROUNDS",False,False,1733.0,17.0,33.0,41.952124569,-87.706298949
9883302,12/08/2014 12:05:00 PM,BATTERY,SIMPLE,STREET,False,False,2432.0,24.0,40.0,41.9981036706,-87.6682644452
10053469,12/08/2014 01:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,634.0,6.0,21.0,41.7263233506,-87.6263677885
9883300,12/08/2014 01:05:00 PM,NARCOTICS,POSS: HALLUCINOGENS,STREET,True,False,733.0,7.0,17.0,41.760515004,-87.652782012
10059059,12/08/2014 03:00:00 PM,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,False,False,813.0,8.0,13.0,41.7815607031,-87.73139217
9888805,12/08/2014 03:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,2512.0,25.0,36.0,41.9264041008,-87.7928818054
10007120,12/08/2014 04:00:00 PM,THEFT,OVER $500,RESIDENCE,False,False,2521.0,25.0,31.0,41.9266616062,-87.7463938241
21678,12/08/2014 05:33:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1112.0,11.0,27.0,41.8979066855,-87.7163944049
10344045,12/08/2014 06:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,931.0,9.0,20.0,41.8062821123,-87.6697679357
10802229,12/08/2014 06:50:00 PM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,931.0,9.0,16.0,,
9883884,12/08/2014 07:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,False,712.0,7.0,20.0,41.79199648,-87.647527918
10779602,12/08/2014 09:45:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,1813.0,18.0,43.0,,
9884333,12/08/2014 10:00:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,735.0,7.0,17.0,41.762249552,-87.664962008
9883773,12/08/2014 10:00:00 PM,ASSAULT,SIMPLE,ALLEY,False,False,2413.0,24.0,50.0,41.9948972978,-87.6971092834
10385926,12/09/2014 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,822.0,8.0,23.0,,
10339884,12/09/2014 02:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2535.0,25.0,27.0,41.9044475513,-87.725393938
21679,12/09/2014 04:24:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,True,311.0,3.0,20.0,41.7832571783,-87.6237847728
10020645,12/09/2014 08:00:00 AM,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,False,False,1211.0,12.0,26.0,41.8958329348,-87.7004221434
9884637,12/09/2014 08:38:00 AM,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,225.0,2.0,3.0,41.795991039,-87.630542489
10342322,12/09/2014 09:00:00 AM,THEFT,FROM BUILDING,RESIDENCE,False,False,1821.0,18.0,42.0,41.9065412339,-87.6315317994
9884355,12/09/2014 09:00:00 AM,THEFT,RETAIL THEFT,DRUG STORE,False,False,2413.0,24.0,50.0,41.9930998967,-87.6897332356
9895664,12/09/2014 12:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1422.0,14.0,26.0,41.91186932,-87.712314183
10347428,12/09/2014 12:51:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1631.0,16.0,36.0,41.9457292318,-87.8143584347
9886717,12/09/2014 01:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,915.0,9.0,11.0,41.835642794,-87.641348667
10228729,12/09/2014 03:00:00 PM,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,False,False,1831.0,18.0,42.0,41.8900530247,-87.6287044022
9885956,12/09/2014 03:00:00 PM,THEFT,OVER $500,OTHER,False,False,2211.0,22.0,19.0,41.7127209273,-87.6818139809
9885152,12/09/2014 03:30:00 PM,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,1833.0,18.0,42.0,41.898767916,-87.624116333
9885170,12/09/2014 04:05:00 PM,BATTERY,SIMPLE,LIBRARY,False,False,2033.0,20.0,48.0,41.9714520442,-87.6602604152
10015727,12/09/2014 05:00:00 PM,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,True,False,1651.0,16.0,41.0,,
9887462,12/09/2014 06:10:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2022.0,20.0,48.0,,
9885365,12/09/2014 10:16:00 PM,ASSAULT,SIMPLE,APARTMENT,True,False,1831.0,18.0,42.0,41.8904000927,-87.6280211426
9889805,12/09/2014 11:42:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,1733.0,17.0,33.0,41.941521887,-87.706476352
9895423,12/10/2014 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,True,False,1132.0,11.0,28.0,,
9886859,12/10/2014 07:30:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,915.0,9.0,11.0,41.826470126,-87.641128249
10866784,12/10/2014 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,334.0,3.0,7.0,,
10022456,12/10/2014 10:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,False,False,824.0,8.0,16.0,41.7853662703,-87.7021037764
21680,12/10/2014 11:06:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1913.0,19.0,46.0,41.9653870494,-87.6583386864
10051675,12/10/2014 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,HOSPITAL BUILDING/GROUNDS,False,False,1834.0,18.0,42.0,41.8950032776,-87.6215281597
10015175,12/10/2014 12:00:00 PM,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,False,False,1122.0,11.0,28.0,41.8807510956,-87.723855981
10402891,12/10/2014 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,612.0,6.0,17.0,,
10517063,12/10/2014 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,813.0,8.0,13.0,,
9886197,12/10/2014 12:26:00 PM,THEFT,$500 AND UNDER,SIDEWALK,True,False,2531.0,25.0,29.0,41.9084124718,-87.7755760615
10105734,12/10/2014 01:00:00 PM,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",False,False,533.0,5.0,9.0,41.6573691204,-87.5919335951
9888292,12/10/2014 02:46:00 PM,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,False,False,111.0,1.0,42.0,41.885112119,-87.624484053
9886662,12/10/2014 03:50:00 PM,BATTERY,SIMPLE,STREET,True,False,212.0,2.0,3.0,41.8271855006,-87.621674516
10181830,12/10/2014 04:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,False,1422.0,14.0,26.0,41.9100661715,-87.7107592696
10085066,12/10/2014 04:04:00 PM,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,False,False,2521.0,25.0,31.0,41.9253953594,-87.7537290943
10066861,12/10/2014 04:04:00 PM,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,False,False,1233.0,12.0,2.0,41.8655294545,-87.6762117927
9890537,12/10/2014 05:00:00 PM,THEFT,$500 AND UNDER,CTA BUS,False,False,924.0,9.0,11.0,41.813985829,-87.655290305
9887015,12/10/2014 06:10:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1431.0,14.0,1.0,41.919945833,-87.687485275
9888396,12/10/2014 07:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,815.0,8.0,23.0,41.803359104,-87.728353047
9892515,12/10/2014 08:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1831.0,18.0,42.0,41.89318177,-87.6345943
10020321,12/10/2014 09:00:00 PM,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",COMMERCIAL / BUSINESS OFFICE,False,False,1235.0,12.0,25.0,41.8530586628,-87.6501905084
9887348,12/10/2014 10:00:00 PM,THEFT,OVER $500,STREET,False,False,212.0,2.0,4.0,41.8257054538,-87.6136044843
